Customer ID,Recency,Frequency,MonetaryValue,R,F,M,RFM_segment,RFM_score,Segment
15677,51,33,657.23,3,2,3,323,8,Middle
15678,54,12,352.70000000000005,3,1,2,312,6,Middle
15679,26,110,781.2799999999999,3,4,3,343,10,Top
15680,11,78,1333.6800000000003,4,3,3,433,10,Top
15681,27,53,1426.1599999999999,3,3,3,333,9,Low
15683,119,10,193.75,2,1,1,211,4,Low
15687,25,166,2993.099999999999,3,4,4,344,11,Top
15689,3,9,254.1,4,1,1,411,6,Middle
15690,102,19,239.76000000000002,2,2,1,221,5,Middle
15691,341,2,136.8,1,1,1,111,3,Low
15692,30,12,191.04000000000002,3,1,1,311,5,Middle
15694,27,78,6479.399999999998,3,3,4,334,10,Top
15695,268,22,409.9800000000001,1,2,2,122,5,Middle
15696,81,165,2685.76,2,4,4,244,10,Top
15699,19,18,309.6499999999999,4,2,2,422,8,Middle
15700,174,86,696.6799999999996,1,3,3,133,7,Middle
15701,75,223,1515.86,2,4,3,243,9,Low
15703,266,5,211.5,1,1,1,111,3,Low
15704,128,117,2293.6199999999994,2,4,4,244,10,Top
15705,203,6,143.10000000000002,1,1,1,111,3,Low
15706,77,55,1060.56,2,3,3,233,8,Middle
15707,45,196,888.3800000000001,3,4,3,343,10,Top
15708,42,259,3110.0099999999975,3,4,4,344,11,Top
15709,342,6,133.25,1,1,1,111,3,Low
15712,11,53,1072.3600000000001,4,3,3,433,10,Top
15713,145,19,356.7,2,2,2,222,6,Middle
15714,13,33,329.17999999999984,4,2,2,422,8,Middle
15716,147,116,1083.4100000000003,2,4,3,243,9,Low
15717,236,7,150.3,1,1,1,111,3,Low
15719,153,925,5014.529999999997,2,4,4,244,10,Top
15720,26,128,598.7300000000001,3,4,2,342,9,Low
15721,13,77,435.71999999999997,4,3,2,432,9,Low
15722,110,65,2199.8599999999997,2,3,4,234,9,Low
15723,425,35,178.30000000000004,1,2,1,121,4,Low
15724,203,11,218.25,1,1,1,111,3,Low
15725,17,32,415.2500000000001,4,2,2,422,8,Middle
15727,10,300,5139.160000000001,4,4,4,444,12,Top
15729,36,5,85.0,3,1,1,311,5,Middle
15730,124,70,1120.8800000000003,2,3,3,233,8,Middle
15732,36,14,294.11999999999995,3,1,2,312,6,Middle
15733,311,10,162.3,1,1,1,111,3,Low
15734,116,26,1339.45,2,2,3,223,7,Middle
15737,16,70,1171.12,4,3,3,433,10,Top
15738,20,173,4812.419999999996,4,4,4,444,12,Top
15739,245,8,449.12000000000006,1,1,2,112,4,Low
15740,51,9,154.88000000000002,3,1,1,311,5,Middle
15743,18,84,767.4600000000003,4,3,3,433,10,Top
15744,79,3,34.8,2,1,1,211,4,Low
15745,21,62,1094.59,4,3,3,433,10,Top
15746,136,28,196.87999999999997,2,2,1,221,5,Middle
15747,14,87,919.2399999999997,4,3,3,433,10,Top
15748,42,19,139.40999999999997,3,2,1,321,6,Middle
15749,40,10,44534.3,3,1,4,314,8,Middle
15750,16,289,2460.6199999999994,4,4,4,444,12,Top
15752,41,399,2615.820000000002,3,4,4,344,11,Top
15753,131,1,79.2,2,1,1,211,4,Low
15754,53,28,458.57,3,2,2,322,7,Middle
15755,2,141,2364.2500000000023,4,4,4,444,12,Top
15756,65,190,523.0599999999994,2,4,2,242,8,Middle
15757,189,45,714.4200000000001,1,3,3,133,7,Middle
15758,26,9,205.25,3,1,1,311,5,Middle
15759,220,7,253.04000000000002,1,1,1,111,3,Low
15762,79,37,583.75,2,2,2,222,6,Middle
15763,79,61,1086.9200000000003,2,3,3,233,8,Middle
15764,1,180,3279.9700000000003,4,4,4,444,12,Top
15766,184,11,315.05999999999995,1,1,2,112,4,Low
15768,117,27,621.83,2,2,2,222,6,Middle
15769,42,130,56252.72000000001,3,4,4,344,11,Top
15773,243,10,635.6800000000001,1,1,2,112,4,Low
15774,304,25,270.8,1,2,1,121,4,Low
15775,129,7,104.9,2,1,1,211,4,Low
15776,135,18,241.62000000000003,2,2,1,221,5,Middle
15777,7,21,1047.1100000000001,4,2,3,423,9,Low
15780,37,29,475.28000000000003,3,2,2,322,7,Middle
15781,27,20,345.4600000000001,3,2,2,322,7,Middle
15782,11,43,2614.7400000000007,4,3,4,434,11,Top
15783,12,14,246.3,4,1,1,411,6,Middle
15785,153,83,2328.9700000000003,2,3,4,234,9,Low
15786,48,265,4905.800000000003,3,4,4,344,11,Top
15787,28,194,918.4700000000001,3,4,3,343,10,Top
15789,360,25,351.3,1,2,2,122,5,Middle
15790,12,33,216.64999999999998,4,2,1,421,7,Middle
15791,45,75,1612.6900000000003,3,3,4,334,10,Top
15793,16,12,965.6099999999999,4,1,3,413,8,Middle
15795,151,42,610.0100000000001,2,3,2,232,7,Middle
15796,19,131,2705.66,4,4,4,444,12,Top
15797,97,8,2207.4,2,1,4,214,7,Middle
15799,77,98,884.1400000000002,2,4,3,243,9,Low
15800,109,115,694.7000000000002,2,4,3,243,9,Low
15801,48,64,1063.9499999999998,3,3,3,333,9,Low
15802,144,1,451.42,2,1,2,212,5,Middle
15803,53,8,415.82,3,1,2,312,6,Middle
15804,13,263,4206.389999999997,4,4,4,444,12,Top
15805,25,297,5447.8799999999965,3,4,4,344,11,Top
15806,48,31,784.5799999999999,3,2,3,323,8,Middle
15807,52,48,903.9000000000001,3,3,3,333,9,Low
15808,192,183,3571.3200000000015,1,4,4,144,9,Low
15809,70,35,515.7699999999999,2,2,2,222,6,Middle
15810,80,89,1391.9799999999998,2,3,3,233,8,Middle
15811,24,133,2218.6199999999994,3,4,4,344,11,Top
15812,34,41,1801.14,3,3,4,334,10,Top
15813,209,40,1303.9099999999999,1,2,3,123,6,Middle
15814,18,72,1945.3300000000004,4,3,4,434,11,Top
15815,36,49,2100.6000000000004,3,3,4,334,10,Top
15819,51,123,1905.45,3,4,4,344,11,Top
15820,321,17,206.98000000000002,1,2,1,121,4,Low
15821,46,62,570.96,3,3,2,332,8,Middle
15822,182,33,885.4699999999999,1,2,3,123,6,Middle
15823,667,1,15.0,1,1,1,111,3,Low
15825,174,20,532.94,1,2,2,122,5,Middle
15826,58,68,1654.31,3,3,4,334,10,Top
15827,75,115,1836.0900000000008,2,4,4,244,10,Top
15829,142,51,636.14,2,3,2,232,7,Middle
15830,303,39,576.0,1,2,2,122,5,Middle
15831,1,64,787.5199999999998,4,3,3,433,10,Top
15832,256,54,836.7899999999998,1,3,3,133,7,Middle
15834,72,265,2216.5499999999997,2,4,4,244,10,Top
15835,46,50,954.0899999999996,3,3,3,333,9,Low
15836,52,10,137.37,3,1,1,311,5,Middle
15837,184,24,391.97999999999996,1,2,2,122,5,Middle
15838,13,167,33643.08,4,4,4,444,12,Top
15839,82,62,1048.4900000000002,2,3,3,233,8,Middle
15840,1,27,355.56,4,2,2,422,8,Middle
15841,74,47,1224.0600000000004,2,3,3,233,8,Middle
15843,100,8,118.95,2,1,1,211,4,Low
15844,48,11,130.74,3,1,1,311,5,Middle
15845,19,138,3711.7699999999995,4,4,4,444,12,Top
15847,290,22,389.27,1,2,2,122,5,Middle
15850,21,89,230.91000000000003,4,3,1,431,8,Middle
15852,188,22,160.71,1,2,1,121,4,Low
15853,53,30,110.80000000000001,3,2,1,321,6,Middle
15854,88,136,2963.589999999998,2,4,4,244,10,Top
15855,96,80,712.2399999999997,2,3,3,233,8,Middle
15856,34,613,15949.870000000014,3,4,4,344,11,Top
15857,20,14,297.0,4,1,2,412,7,Middle
15858,17,185,1416.2900000000009,4,4,3,443,11,Top
15860,42,136,953.1099999999993,3,4,3,343,10,Top
15861,14,534,3128.4800000000005,4,4,4,444,12,Top
15862,114,147,832.88,2,4,3,243,9,Low
15863,27,18,68.84,3,2,1,321,6,Middle
15864,24,20,1936.3200000000002,3,2,4,324,9,Low
15865,2,40,895.1300000000002,4,2,3,423,9,Low
15866,103,41,193.25,2,3,1,231,6,Middle
15867,24,457,3807.6399999999985,3,4,4,344,11,Top
15869,160,15,149.64,2,1,1,211,4,Low
15870,153,72,348.78999999999985,2,3,2,232,7,Middle
15872,16,89,276.52,4,3,1,431,8,Middle
15874,129,120,4405.879999999999,2,4,4,244,10,Top
15877,19,124,488.22999999999996,4,4,2,442,10,Top
15880,578,89,318.37999999999994,1,3,2,132,6,Middle
15881,314,29,501.39,1,2,2,122,5,Middle
15882,200,23,516.3599999999999,1,2,2,122,5,Middle
15883,152,49,396.47999999999996,2,3,2,232,7,Middle
15885,124,18,379.34999999999997,2,2,2,222,6,Middle
15886,62,12,181.09,3,1,1,311,5,Middle
15888,82,12,168.31,2,1,1,211,4,Low
15889,187,78,399.61999999999983,1,3,2,132,6,Middle
15891,228,58,498.8399999999999,1,3,2,132,6,Middle
15894,255,33,252.95,1,2,1,121,4,Low
15895,151,11,179.17,2,1,1,211,4,Low
15897,196,20,195.13,1,2,1,121,4,Low
15898,121,82,1378.7799999999997,2,3,3,233,8,Middle
15899,547,4,56.25,1,1,1,111,3,Low
15900,25,44,325.40000000000003,3,3,2,332,8,Middle
15901,18,106,339.5799999999999,4,4,2,442,10,Top
15903,11,74,5126.76,4,3,4,434,11,Top
15904,333,30,164.67999999999998,1,2,1,121,4,Low
15906,21,150,1567.6900000000014,4,4,4,444,12,Top
15907,178,203,797.99,1,4,3,143,8,Middle
15909,175,7,191.93999999999997,1,1,1,111,3,Low
15910,17,265,1225.5799999999995,4,4,3,443,11,Top
15912,180,19,264.62,1,2,1,121,4,Low
15916,18,147,1477.6300000000003,4,4,3,443,11,Top
15917,190,12,123.10000000000001,1,1,1,111,3,Low
15918,273,40,334.23,1,2,2,122,5,Middle
15919,21,104,433.63999999999965,4,4,2,442,10,Top
15920,126,60,167.49999999999997,2,3,1,231,6,Middle
15921,174,23,310.03000000000003,1,2,2,122,5,Middle
15922,698,11,369.50000000000006,1,1,2,112,4,Low
15923,667,21,127.08000000000003,1,2,1,121,4,Low
15925,196,12,207.15,1,1,1,111,3,Low
15930,276,21,426.63000000000017,1,2,2,122,5,Middle
15932,2,115,2495.870000000001,4,4,4,444,12,Top
15933,23,74,1107.4600000000003,4,3,3,433,10,Top
15935,7,12,416.8600000000001,4,1,2,412,7,Middle
15937,184,7,145.35,1,1,1,111,3,Low
15938,114,18,404.58,2,2,2,222,6,Middle
15939,5,76,6115.009999999999,4,3,4,434,11,Top
15940,343,1,35.8,1,1,1,111,3,Low
15942,135,14,337.43999999999994,2,1,2,212,5,Middle
15944,130,6,325.1,2,1,2,212,5,Middle
15945,455,2,181.0,1,1,1,111,3,Low
15947,84,29,1708.2400000000002,2,2,4,224,8,Middle
15948,45,60,955.2400000000001,3,3,3,333,9,Low
15949,18,19,364.7199999999999,4,2,2,422,8,Middle
15950,80,96,1723.9099999999992,2,3,4,234,9,Low
15951,287,41,708.2200000000001,1,3,3,133,7,Middle
15952,183,77,757.25,1,3,3,133,7,Middle
15953,6,96,1655.1799999999998,4,3,4,434,11,Top
15955,26,183,4416.260000000002,3,4,4,344,11,Top
15957,122,42,428.88999999999993,2,3,2,232,7,Middle
15958,76,7,104.35,2,1,1,211,4,Low
15963,21,28,470.7600000000001,4,2,2,422,8,Middle
15965,19,102,775.4000000000001,4,4,3,443,11,Top
15967,25,76,376.53,3,3,2,332,8,Middle
15969,51,20,666.0999999999999,3,2,3,323,8,Middle
15970,100,11,314.1,2,1,2,212,5,Middle
15971,2,35,4199.85,4,2,4,424,10,Top
15973,486,4,307.82,1,1,2,112,4,Low
15974,6,176,3442.15,4,4,4,444,12,Top
15975,86,24,371.01,2,2,2,222,6,Middle
15976,167,94,424.3399999999998,1,3,2,132,6,Middle
15977,19,65,1054.7299999999996,4,3,3,433,10,Top
15978,79,49,1098.7800000000002,2,3,3,233,8,Middle
15980,2,43,2398.8599999999997,4,3,4,434,11,Top
15981,7,97,3408.4799999999987,4,3,4,434,11,Top
15983,23,111,1455.2199999999998,4,4,3,443,11,Top
15984,72,247,2726.140000000001,2,4,4,244,10,Top
15985,125,37,1142.42,2,2,3,223,7,Middle
15986,91,14,168.12,2,1,1,211,4,Low
15987,14,116,1414.2600000000004,4,4,3,443,11,Top
15988,21,25,155.53000000000003,4,2,1,421,7,Middle
15990,46,52,792.11,3,3,3,333,9,Low
15992,182,3,41.989999999999995,1,1,1,111,3,Low
15993,18,535,2759.4299999999985,4,4,4,444,12,Top
15994,56,29,401.4700000000001,3,2,2,322,7,Middle
15996,2,124,1004.4799999999996,4,4,3,443,11,Top
15998,89,502,3070.4699999999993,2,4,4,244,10,Top
16000,152,9,12393.7,2,1,4,214,7,Middle
16003,61,103,2735.3700000000003,3,4,4,344,11,Top
16005,14,186,544.7299999999991,4,4,2,442,10,Top
16006,6,8,101.39999999999999,4,1,1,411,6,Middle
16007,5,377,1685.679999999998,4,4,4,444,12,Top
16008,25,33,478.7800000000001,3,2,2,322,7,Middle
16009,24,75,952.36,3,3,3,333,9,Low
16010,129,73,380.24999999999994,2,3,2,232,7,Middle
16011,3,208,3343.2100000000028,4,4,4,444,12,Top
16012,156,94,1415.2899999999997,2,3,3,233,8,Middle
16013,3,139,37130.6,4,4,4,444,12,Top
16014,65,131,631.2799999999999,2,4,2,242,8,Middle
16015,28,180,703.7099999999997,3,4,3,343,10,Top
16016,16,213,1422.2600000000007,4,4,3,443,11,Top
16017,49,32,211.87999999999994,3,2,1,321,6,Middle
16018,5,28,408.90000000000003,4,2,2,422,8,Middle
16019,48,160,3786.239999999999,3,4,4,344,11,Top
16020,18,46,851.0100000000001,4,3,3,433,10,Top
16022,262,66,576.9800000000001,1,3,2,132,6,Middle
16023,48,101,719.81,3,4,3,343,10,Top
16024,14,62,250.8199999999999,4,3,1,431,8,Middle
16025,61,28,439.66,3,2,2,322,7,Middle
16026,45,32,236.09000000000006,3,2,1,321,6,Middle
16027,70,16,934.62,2,1,3,213,6,Middle
16029,31,240,80676.84000000001,3,4,4,344,11,Top
16030,284,29,331.24000000000007,1,2,2,122,5,Middle
16031,124,96,546.8599999999999,2,3,2,232,7,Middle
16033,6,1119,8741.239999999985,4,4,4,444,12,Top
16034,40,22,437.69999999999993,3,2,2,322,7,Middle
16036,89,55,758.9199999999994,2,3,3,233,8,Middle
16037,131,39,855.0200000000001,2,2,3,223,7,Middle
16038,179,26,471.7799999999999,1,2,2,122,5,Middle
16040,150,65,1313.5500000000006,2,3,3,233,8,Middle
16041,91,6,3166.4,2,1,4,214,7,Middle
16042,23,69,1157.6700000000003,4,3,3,433,10,Top
16043,6,39,773.9900000000004,4,2,3,423,9,Low
16045,3,83,1340.7000000000003,4,3,3,433,10,Top
16048,698,8,256.44000000000005,1,1,1,111,3,Low
16049,42,287,1038.3799999999997,3,4,3,343,10,Top
16050,175,10,137.9,1,1,1,111,3,Low
16052,56,34,362.06000000000006,3,2,2,322,7,Middle
16053,94,84,1511.9499999999996,2,3,3,233,8,Middle
16054,147,70,783.8999999999999,2,3,3,233,8,Middle
16055,281,8,134.8,1,1,1,111,3,Low
16056,47,64,636.6500000000001,3,3,2,332,8,Middle
16057,6,121,2263.12,4,4,4,444,12,Top
16059,73,176,1446.4600000000005,2,4,3,243,9,Low
16062,7,64,1153.6199999999992,4,3,3,433,10,Top
16063,262,23,335.32000000000005,1,2,2,122,5,Middle
16065,455,72,362.1900000000001,1,3,2,132,6,Middle
16066,18,100,1520.2099999999998,4,4,3,443,11,Top
16070,24,33,852.15,3,2,3,323,8,Middle
16071,46,21,326.24000000000007,3,2,2,322,7,Middle
16072,290,23,584.3199999999999,1,2,2,122,5,Middle
16073,299,1,122.39999999999999,1,1,1,111,3,Low
16076,24,129,2234.729999999999,3,4,4,344,11,Top
16078,342,1,79.2,1,1,1,111,3,Low
16079,18,21,1352.0000000000002,4,2,3,423,9,Low
16080,69,10,217.16000000000003,2,1,1,211,4,Low
16081,58,220,2792.3300000000013,3,4,4,344,11,Top
16083,102,31,1317.6200000000003,2,2,3,223,7,Middle
16084,301,38,436.17999999999995,1,2,2,122,5,Middle
16085,1,167,981.5099999999999,4,4,3,443,11,Top
16086,31,39,1121.39,3,2,3,323,8,Middle
16091,126,18,315.06000000000006,2,2,2,222,6,Middle
16092,116,51,817.86,2,3,3,233,8,Middle
16093,108,1,17.0,2,1,1,211,4,Low
16094,13,63,1078.2299999999998,4,3,3,433,10,Top
16096,266,12,320.62,1,1,2,112,4,Low
16097,242,10,185.05,1,1,1,111,3,Low
16098,89,67,2005.6300000000003,2,3,4,234,9,Low
16099,52,39,731.8999999999999,3,2,3,323,8,Middle
16101,72,76,1290.7,2,3,3,233,8,Middle
16102,44,57,1842.1400000000003,3,3,4,334,10,Top
16103,81,48,1429.6399999999999,2,3,3,233,8,Middle
16104,92,27,294.06,2,2,1,221,5,Middle
16105,221,13,336.96,1,1,2,112,4,Low
16106,215,6,108.38,1,1,1,111,3,Low
16107,19,31,3204.16,4,2,4,424,10,Top
16108,86,48,842.5,2,3,3,233,8,Middle
16109,220,18,611.88,1,2,2,122,5,Middle
16110,47,330,1304.4200000000012,3,4,3,343,10,Top
16112,71,16,195.74,2,1,1,211,4,Low
16113,96,30,161.38000000000002,2,2,1,221,5,Middle
16114,172,8,135.75000000000003,1,1,1,111,3,Low
16115,5,274,1653.7900000000016,4,4,4,444,12,Top
16116,6,34,612.7800000000001,4,2,2,422,8,Middle
16117,280,30,232.21,1,2,1,121,4,Low
16119,74,16,423.36,2,1,2,212,5,Middle
16120,31,30,1309.14,3,2,3,323,8,Middle
16121,59,197,842.8599999999997,3,4,3,343,10,Top
16122,40,38,684.42,3,2,3,323,8,Middle
16123,53,16,307.78,3,1,2,312,6,Middle
16124,319,11,249.0,1,1,1,111,3,Low
16125,517,13,289.35,1,1,1,111,3,Low
16126,61,117,6287.770000000002,3,4,4,344,11,Top
16127,41,40,656.2500000000001,3,2,3,323,8,Middle
16128,19,89,1880.22,4,3,4,434,11,Top
16131,53,78,3506.5400000000013,3,3,4,334,10,Top
16133,18,339,14589.039999999997,4,4,4,444,12,Top
16134,23,35,618.0900000000001,4,2,2,422,8,Middle
16135,264,21,517.5499999999998,1,2,2,122,5,Middle
16136,31,37,709.3800000000002,3,2,3,323,8,Middle
16139,20,31,635.41,4,2,2,422,8,Middle
16140,215,35,725.1800000000001,1,2,3,123,6,Middle
16141,2,30,620.4,4,2,2,422,8,Middle
16142,251,37,535.3400000000001,1,2,2,122,5,Middle
16143,36,117,2424.939999999999,3,4,4,344,11,Top
16144,160,1,175.2,2,1,1,211,4,Low
16145,4,224,3799.4899999999957,4,4,4,444,12,Top
16146,205,29,734.1299999999999,1,2,3,123,6,Middle
16147,135,22,375.0,2,2,2,222,6,Middle
16148,298,1,76.32000000000001,1,1,1,111,3,Low
16149,144,18,280.52000000000004,2,2,1,221,5,Middle
16150,2,117,2053.019999999999,4,4,4,444,12,Top
16152,270,29,1829.04,1,2,4,124,7,Middle
16153,51,89,1824.2300000000002,3,3,4,334,10,Top
16156,26,126,3062.0400000000013,3,4,4,344,11,Top
16157,17,18,656.6899999999999,4,2,3,423,9,Low
16159,283,14,348.2000000000001,1,1,2,112,4,Low
16160,87,20,1025.4400000000005,2,2,3,223,7,Middle
16161,16,468,5491.779999999998,4,4,4,444,12,Top
16162,341,2,37.4,1,1,1,111,3,Low
16163,234,6,856.6000000000001,1,1,3,113,5,Middle
16164,19,34,822.4800000000001,4,2,3,423,9,Low
16168,4,98,3787.600000000001,4,4,4,444,12,Top
16169,41,85,1822.9700000000003,3,3,4,334,10,Top
16170,52,125,1885.0499999999995,3,4,4,344,11,Top
16171,31,3,73.2,3,1,1,311,5,Middle
16172,7,69,1140.21,4,3,3,433,10,Top
16173,17,84,1418.3199999999993,4,3,3,433,10,Top
16174,34,23,1009.5500000000001,3,2,3,323,8,Middle
16175,170,58,1037.5899999999997,1,3,3,133,7,Middle
16177,52,15,331.95,3,1,2,312,6,Middle
16178,140,8,197.90000000000003,2,1,1,211,4,Low
16179,62,11,215.83,3,1,1,311,5,Middle
16180,102,162,10254.180000000002,2,4,4,244,10,Top
16181,75,11,305.5400000000001,2,1,2,212,5,Middle
16182,74,28,6617.650000000001,2,2,4,224,8,Middle
16183,276,15,338.7100000000001,1,1,2,112,4,Low
16184,6,45,1158.7900000000002,4,3,3,433,10,Top
16185,18,31,529.41,4,2,2,422,8,Middle
16186,6,218,4006.9400000000032,4,4,4,444,12,Top
16187,53,295,6911.439999999999,3,4,4,344,11,Top
16188,37,67,981.8600000000001,3,3,3,333,9,Low
16189,17,11,215.47999999999996,4,1,1,411,6,Middle
16190,42,6,215.08,3,1,1,311,5,Middle
16191,13,134,5180.52,4,4,4,444,12,Top
16193,238,19,314.45,1,2,2,122,5,Middle
16198,77,15,400.681,2,1,2,212,5,Middle
16200,166,166,1058.7699999999995,1,4,3,143,8,Middle
16201,22,111,1863.4699999999993,4,4,4,444,12,Top
16202,362,18,365.27000000000004,1,2,2,122,5,Middle
16203,1,35,592.9,4,2,2,422,8,Middle
16204,25,43,362.65000000000015,3,3,2,332,8,Middle
16205,91,96,753.88,2,3,3,233,8,Middle
16206,56,63,537.06,3,3,2,332,8,Middle
16207,27,19,394.38,3,2,2,322,7,Middle
16208,46,66,664.2600000000001,3,3,3,333,9,Low
16209,2,46,2262.62,4,3,4,434,11,Top
16210,11,123,21086.299999999996,4,4,4,444,12,Top
16211,2,23,547.02,4,2,2,422,8,Middle
16212,21,41,690.34,4,3,3,433,10,Top
16213,80,6,159.0,2,1,1,211,4,Low
16214,172,44,1062.7499999999998,1,3,3,133,7,Middle
16215,82,14,242.35000000000002,2,1,1,211,4,Low
16216,269,37,914.9300000000002,1,2,3,123,6,Middle
16217,237,15,304.25,1,1,2,112,4,Low
16218,61,84,3084.6800000000017,3,3,4,334,10,Top
16221,99,93,856.86,2,3,3,233,8,Middle
16222,320,108,700.9300000000005,1,4,3,143,8,Middle
16224,58,96,1295.3000000000004,3,3,3,333,9,Low
16225,46,134,1096.32,3,4,3,343,10,Top
16226,205,8,255.11999999999998,1,1,1,111,3,Low
16227,227,6,314.22,1,1,2,112,4,Low
16229,36,47,1010.5999999999999,3,3,3,333,9,Low
16230,280,35,542.03,1,2,2,122,5,Middle
16232,45,37,990.8799999999998,3,2,3,323,8,Middle
16233,72,22,536.68,2,2,2,222,6,Middle
16235,40,46,867.3099999999996,3,3,3,333,9,Low
16236,80,20,432.19999999999993,2,2,2,222,6,Middle
16239,58,19,414.2,3,2,2,322,7,Middle
16240,26,135,3718.800000000001,3,4,4,344,11,Top
16241,1,649,2573.580000000007,4,4,4,444,12,Top
16242,20,290,3556.510000000001,4,4,4,444,12,Top
16243,56,51,409.09999999999974,3,3,2,332,8,Middle
16244,6,91,1522.7499999999998,4,3,3,433,10,Top
16245,25,90,1413.660000000001,3,3,3,333,9,Low
16247,172,16,114.56,1,1,1,111,3,Low
16248,92,7,152.94,2,1,1,211,4,Low
16249,54,69,1800.0700000000006,3,3,4,334,10,Top
16250,263,24,389.44000000000005,1,2,2,122,5,Middle
16253,245,123,3683.8599999999983,1,4,4,144,9,Low
16255,18,270,2619.91,4,4,4,444,12,Top
16256,268,13,752.4300000000002,1,1,3,113,5,Middle
16257,178,2,46.95,1,1,1,111,3,Low
16258,47,135,5203.51,3,4,4,344,11,Top
16260,52,18,1035.45,3,2,3,323,8,Middle
16261,18,114,710.2499999999999,4,4,3,443,11,Top
16265,11,258,5447.000000000003,4,4,4,444,12,Top
16266,75,61,861.8899999999998,2,3,3,233,8,Middle
16268,72,45,667.6500000000001,2,3,3,233,8,Middle
16270,355,54,1141.2399999999996,1,3,3,133,7,Middle
16271,17,127,1380.04,4,4,3,443,11,Top
16272,118,25,411.7000000000001,2,2,2,222,6,Middle
16274,698,63,345.54999999999984,1,3,2,132,6,Middle
16275,198,33,559.8699999999999,1,2,2,122,5,Middle
16276,178,6,810.6000000000001,1,1,3,113,5,Middle
16278,102,23,566.3799999999999,2,2,2,222,6,Middle
16279,23,105,1495.9800000000005,4,4,3,443,11,Top
16281,74,17,2062.06,2,2,4,224,8,Middle
16282,254,11,168.3,1,1,1,111,3,Low
16283,33,166,1570.8099999999993,3,4,4,344,11,Top
16284,52,97,801.3899999999999,3,3,3,333,9,Low
16287,171,8,142.5,1,1,1,111,3,Low
16292,64,17,302.25,2,2,2,222,6,Middle
16293,23,118,2248.9900000000002,4,4,4,444,12,Top
16295,1,79,1328.5500000000004,4,3,3,433,10,Top
16297,270,20,301.90000000000003,1,2,2,122,5,Middle
16298,24,27,598.1999999999998,3,2,2,322,7,Middle
16302,217,11,233.22,1,1,1,111,3,Low
16303,27,162,5360.63,3,4,4,344,11,Top
16305,140,22,361.2199999999999,2,2,2,222,6,Middle
16306,39,41,632.2700000000001,3,3,2,332,8,Middle
16308,109,4,2560.0,2,1,4,214,7,Middle
16309,108,42,706.5700000000002,2,3,3,233,8,Middle
16311,19,37,616.26,4,2,2,422,8,Middle
16313,51,16,274.15000000000003,3,1,1,311,5,Middle
16315,332,14,226.37,1,1,1,111,3,Low
16316,99,151,2938.9100000000008,2,4,4,244,10,Top
16317,3,69,1341.6499999999999,4,3,3,433,10,Top
16318,244,19,328.15,1,2,2,122,5,Middle
16319,189,3,404.40000000000003,1,1,2,112,4,Low
16322,121,37,326.74999999999994,2,2,2,222,6,Middle
16323,198,1,207.50000000000003,1,1,1,111,3,Low
16324,179,104,388.49999999999983,1,4,2,142,7,Middle
16325,48,18,594.24,3,2,2,322,7,Middle
16326,17,282,2969.980000000003,4,4,4,444,12,Top
16327,16,315,3796.32,4,4,4,444,12,Top
16330,19,39,251.91,4,2,1,421,7,Middle
16332,30,149,1572.4,3,4,4,344,11,Top
16333,125,45,26626.8,2,3,4,234,9,Low
16337,275,10,151.05,1,1,1,111,3,Low
16338,218,11,214.80000000000004,1,1,1,111,3,Low
16339,286,16,78.15,1,1,1,111,3,Low
16340,109,129,519.55,2,4,2,242,8,Middle
16341,26,77,1971.8700000000003,3,3,4,334,10,Top
16342,77,15,322.41,2,1,2,212,5,Middle
16343,17,39,286.68000000000006,4,2,1,421,7,Middle
16344,248,2,101.10000000000001,1,1,1,111,3,Low
16345,46,36,555.51,3,2,2,322,7,Middle
16347,13,82,829.05,4,3,3,433,10,Top
16348,80,210,1363.5000000000002,2,4,3,243,9,Low
16349,292,9,53.5,1,1,1,111,3,Low
16350,23,57,1116.4699999999996,4,3,3,433,10,Top
16351,40,8,153.9,3,1,1,311,5,Middle
16352,19,28,494.44000000000005,4,2,2,422,8,Middle
16353,10,94,6675.709999999997,4,3,4,434,11,Top
16354,75,39,395.79999999999995,2,2,2,222,6,Middle
16356,161,31,211.76999999999998,2,2,1,221,5,Middle
16357,67,34,658.88,2,2,3,223,7,Middle
16358,81,109,2027.499999999999,2,4,4,244,10,Top
16359,10,66,1750.9199999999994,4,3,4,434,11,Top
16360,2,610,3388.29,4,4,4,444,12,Top
16361,11,102,885.76,4,4,3,443,11,Top
16362,31,73,685.2099999999996,3,3,3,333,9,Low
16363,55,5,109.36000000000001,3,1,1,311,5,Middle
16364,13,51,704.5399999999997,4,3,3,433,10,Top
16365,4,51,1540.4200000000005,4,3,3,433,10,Top
16366,20,18,327.3,4,2,2,422,8,Middle
16367,303,124,796.8499999999996,1,4,3,143,8,Middle
16368,30,62,462.39,3,3,2,332,8,Middle
16369,20,116,1537.16,4,4,3,443,11,Top
16370,66,214,1283.2600000000004,2,4,3,243,9,Low
16372,183,87,343.5299999999999,1,3,2,132,6,Middle
16374,245,107,460.4299999999997,1,4,2,142,7,Middle
16376,19,119,962.9100000000007,4,4,3,443,11,Top
16377,269,5,676.2,1,1,3,113,5,Middle
16378,190,23,362.95000000000005,1,2,2,122,5,Middle
16379,20,108,2157.400000000001,4,4,4,444,12,Top
16380,92,30,1705.71,2,2,4,224,8,Middle
16383,76,94,619.1599999999997,2,3,2,232,7,Middle
